the_geom,temp,the_geom_webmercator,narrative,nearest_city,equipment_damage,minute,rr_employees_killed,year,highest_speed_reported,passengers_injured,hour,tons,states,county,railroad,date,cartodb_id,others_injured,state,subdivision,cause,cause_subcategory,train_speed,weather,total_damage,accident_type,passengers_killed,visibility,day,rr_employees_injured,am_pm,month,image,zip_code
0101000020E61000004354E1CFF09654C0F8E0B54B1B363F40,52,0101000020110F000073E6CD8F9C7C61C116324E01E2EC4B41,"DURING NORMAL HUMPING OPERATIONS, GACX 7412 (LOAD OF SUGAR) HUMPED AS A SINGLER CAR CUT TO TRACK B16 WITH CONTAMINATED WHEELS RESULTING IN SEVERE OVERSPEED EXITING GROUP RETARDER AT 16.9 MPH. GACX 741 2 WAS FOLLOWED BY TCMX 350467 SINGLE CAR CUT TO TRACK B19 RESULTING IN SEVERE OVERSPEED EXITING GROU P RETARDER AT 16.6 MPH STRIKING DBCX 837 (EMPTY TANK) STANDING IN B19 CAUSING DBCX 837 TO STRIKE TTG X 988560 (LOADED AUTO). TCMX 350467 WAS THEN FOLLOWED BY A TWO CAR CUT TO B19 GACX 8070 (LOAD OF SUG AR) AND TCMX 350490 (LOAD OF SUGAR) OVERSPEED EXITING GROUP RETARDER AT 13.9 MPH STRIKING TCMX 35046 7. DAMAGE TO EQUIPMENT, NO DERAILMENT. CAR DEPARTMENT INBOUND INSPECTION IN RECEIVING YARD DID NOT I DENTIFY CONTAMINATED WHEELS.",WAYCROSS,19275,0,0,2011,16,0,7,0,31,PIERCE,CSX,2011-01-05 00:00:00+00,1163,0,Georgia,,Miscellaneous Causes Not Otherwise Listed,Loading Procedures,0,Rain,26107,Other,0,Dawn,5,0,AM,11-Jan,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,36,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,WHILE HUMPING IN AUTOMATIC PRO YARD A THREE CAR CUT OF EMPTY CARS CAUGHT UP TO A TWO CAR CUT OF EMPT Y CARS AT C17/C19 SWITCH RESULTING IN DERAILMENT OF UTLX 208299 AND DAMAGE TO DMIX 190071.      ,ATLANTA,31729,57,0,2011,8,0,10,0,31,FULTON,CSX,2011-02-10 00:00:00+00,7905,0,Georgia,,Signal and Communication,Signal and Communication,8,Clear,43451,Other,0,Day,10,0,AM,11-Feb,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000001ADB6B41EFDD54C065A71FD445CC4040,80,0101000020110F0000EEF2501FE8B861C1626B587805534E41,"AS THE ENGINEER WAS GOING DOWN A GRADE AND PICKING UP SPEED (H603-TRAIN ON MAIN TRACK, INSIDE YARD L IMITS, EXCESSIVE SPEED), HE FAILED TO PROPERLY USE THE TRAIN BRAKES (H510- AUTOMATIC BRAKE, INSUFFIC IENT-H099) TO KEEP HIS CONSIST TIGHT AND EXPERIENCED EXCESSIVE BUFFERING AND SLACK ACTION, (H503- BU FFERING OR SLACK EXCESSIVE, TRAIN HANDLING).  THE ENGINEER THEN REALIZED HE WAS SPEEDING AND IMPROPE RLY USED HIS INDEPENDENT BRAKE WHILE STARTING UP A GRADE, (H525-IMPROPER USE OF INDEPENDENT BRAKE), AND WITHOUT THE USE OF THE TRAIN BRAKES HE CAUSED EXCESSIVE SLACK ACTION THAT CAUSED INTERNAL FORCE IN A CURVE THAT CAUSED THE FOURTH (4TH CAR NOKL 824974) CAR'S SET OF WHEELS TO JUMP TO THE TOP OF TH E RAIL, WHICH CAUSED A HEAD AND WEB SEPARATION (T210- HEAD AND WEB SEPARATION OUTSIDE THE JOINT BAR",MADISON,0,15,0,2013,14,0,4,850,31,MORGAN,SCS,2013-05-29 00:00:00+00,8924,0,Georgia,MADISON,Train operation - Human Factors,Train Handling / Train Make-Up,14,Cloudy,36128,Derailment,0,Day,29,0,PM,13-May,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000001DE8A1B60D0C55C0EB573A1F9E2F4040,55,0101000020110F00000240C75913E061C11B350065C9154D41,Q64826 WAS OPERATING IN A NORTHBOUND DIRECTION AND REPORTED ROUGH TRACK TO THE DISPATCHER AT ANB 740 .4.  THE TRAIN WENT INTO EMERGENCY AND TRAVELED APPROXIMATELY 3500 FEET BEFORE COMING TO A STOP. CON DUCTOR WALKED THE TRAIN AND FOUND 32 CARS DERAILED.     ,IDEAL,1108826,35,0,2010,46,0,1,3294,31,MACON,CSX,2010-04-27 00:00:00+00,890,0,Georgia,,"Rack, Roadbed and Structures","Rail, Joint Bar and Rail Anchoring",46,Clear,1257826,Derailment,0,Dark,27,0,AM,10-Apr,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,66,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,Y39230 WAS SHOVING THE D YARD AND DERAILED THREE CARS AT THE #13 POWER SWITCH.       ,ATLANTA,10015,40,0,2013,4,0,4,0,31,FULTON,CSX,2013-07-01 00:00:00+00,6439,0,Georgia,ATLANTA TERMINAL,Signal and Communication,Signal and Communication,4,Clear,21215,Derailment,0,Dark,1,0,AM,13-Jul,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000003048FAB48A3E55C0FA28232E000B4140,96,0101000020110F00008BB7408DF40A62C1A2BE6CF54DD34E41,N27902 WAS SHOVING TRAIN AROUND THE LOOP WHEN CAR NUMBER FURX 930027 HIT THE DEFECTED JOINT CAUSING THE CAR TO CLIMB THE RAIL AND DERAILING THE CAR AND THE NEXT CAR.      ,TAYLORSVILLE,21440,45,0,2011,5,0,9,5000,31,BARTOW,CSX,2011-07-08 00:00:00+00,1731,0,Georgia,,"Rack, Roadbed and Structures","Frogs, Switches and Track Appliances",5,Cloudy,22840,Derailment,0,Day,8,0,AM,11-Jul,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000004354E1CFF09654C0F8E0B54B1B363F40,52,0101000020110F000073E6CD8F9C7C61C116324E01E2EC4B41,"DURING NORMAL HUMPING OPERATIONS, GACX 7412 (LOAD OF SUGAR) HUMPED AS A SINGLER CAR CUT TO TRACK B16 WITH CONTAMINATED WHEELS RESULTING IN SEVERE OVERSPEED EXITING GROUP RETARDER AT 16.9 MPH. GACX 741 2 WAS FOLLOWED BY TCMX 350467 SINGLE CAR CUT TO TRACK B19 RESULTING IN SEVERE OVERSPEED EXITING GROU P RETARDER AT 16.6 MPH STRIKING DBCX 837 (EMPTY TANK) STANDING IN B19 CAUSING DBCX 837 TO STRIKE TTG X 988560 (LOADED AUTO). TCMX 350467 WAS THEN FOLLOWED BY A TWO CAR CUT TO B19 GACX 8070 (LOAD OF SUG AR) AND TCMX 350490 (LOAD OF SUGAR) OVERSPEED EXITING GROUP RETARDER AT 13.9 MPH STRIKING TCMX 35046 7. DAMAGE TO EQUIPMENT, NO DERAILMENT. CAR DEPARTMENT INBOUND INSPECTION IN RECEIVING YARD DID NOT I DENTIFY CONTAMINATED WHEELS.",WAYCROSS,6832,0,0,2011,16,0,7,0,31,PIERCE,CSX,2011-01-05 00:00:00+00,6476,0,Georgia,,Miscellaneous Causes Not Otherwise Listed,Loading Procedures,0,Rain,26107,Other,0,Dawn,5,0,AM,11-Jan,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000227024D0601855C0C66471FF912B4140,70,0101000020110F0000D55B52FA8AEA61C16A34B04A34164F41,TRAIN DERAILMENT DUE TO TRACK CONDITIONS THAT HAD RECENTLY DETIRERIATED DUE TO BAD WEATHER AND EXCES SIVE AMOUNTS OF RAIN.      ,BALL GROUND,9076,15,0,2013,10,0,12,1500,31,CHEROKEE,GNRR,2013-07-03 00:00:00+00,1185,0,Georgia,GNRR SYSTEM,"Rack, Roadbed and Structures",Roadbed,10,Rain,33027,Derailment,0,Day,3,0,PM,13-Jul,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000004AF086342AE854C01A8524B37A6B4040,61,0101000020110F000035ACA66598C161C1EC3B37DB7D8E4D41,"GM44 SHOVING SOUTH WITH 2 UNITS, 68 LDS, 58 MTYS, 10,339 TONS DERAILED 34TH AND 35TH HEAD CARS.       ",MACON,19900,0,0,2010,5,0,4,0,31,BIBB,NS,2010-11-02 00:00:00+00,3533,0,Georgia,,Train operation - Human Factors,General Switching Rules,5,Cloudy,22900,Derailment,0,Dark,2,0,AM,10-Nov,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000009DBCC804FC0955C013BA4BE2AC943F40,41,0101000020110F000034FF157B51DE61C1CC95BC18FA4A4C41,"HILTON AND ALBANY SHORTLINE WAS PULLING NORTH INTO CT04 WITH 3 ENGINES, 21 LOADS, 32 EMPTIES AND 351 0 TONS WHEN THE LEAD TWO LOCOMOTIVES DERAILED.      ",ALBANY,0,10,0,2013,9,0,9,0,31,DOUGHERTY,NS,2013-02-13 00:00:00+00,8404,0,Georgia,GEORGIA,"Rack, Roadbed and Structures","Frogs, Switches and Track Appliances",0,Clear,19057,Derailment,0,Dark,13,0,PM,13-Feb,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E610000098F6CDFDD54554C0EFE4D3635B0A4040,62,0101000020110F0000922411B1BA3761C1200A1345F8CA4C41,Q10319 DERAILED TWO CARS WHILE PULLING INTO SAVANNAH YARD. GOLDEN ISLES RR REPORTED $2000. TRACK DAM AGES.      ,SAVANNAH,10247,0,0,2011,5,0,3,2457,31,CHATHAM,CSX,2011-10-19 00:00:00+00,5336,0,Georgia,,"Rack, Roadbed and Structures","Frogs, Switches and Track Appliances",5,Rain,12247,Derailment,0,Dark,19,0,AM,11-Oct,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,77,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,Y39005 WAS HUMPING OUT OF R06 WHEN KBSR 78672 AND KBSR 35134 DERAILED ON A JOINT DUE TO MISMATCHED R AIL-HEAD CONTOUR.      ,ATLANTA,24063,30,0,2011,2,0,1,0,31,FULTON,CSX,2011-08-06 00:00:00+00,5743,0,Georgia,,"Rack, Roadbed and Structures","Rail, Joint Bar and Rail Anchoring",2,Clear,24363,Derailment,0,Dark,6,0,AM,11-Aug,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000433A3C84F12F55C0F0811DFF05E04040,37,0101000020110F0000E08D068E8EFE61C1FB29446A557B4E41,"THIS CONSIST C0ONTAINED ARTICULATED CARS. TRAIN 219 MOVING SOUTH ON THE MAIN TRACK WITH 3 UNITS, 28- 0-3903, DERAILED BNSF253329, DTTX 724306, DTTX 645220, DTTX 656830,TTRX 370501,TTRX355002,TTRX 36003 8, TTAX 554650, AOK 55031, DDTX 469396, AND TTAX 553912.     ",DOUGLASVILLE,1137348,1,0,2011,46,0,12,3903,31,DOUGLAS,NS,2011-01-04 00:00:00+00,8309,0,Georgia,,"Rack, Roadbed and Structures","Rail, Joint Bar and Rail Anchoring",46,Clear,1167348,Derailment,0,Dark,4,0,AM,11-Jan,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,40,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,Y39412 RC FOREMAN FAILED TO PROTECT HIS HEAD END AND HIT THE SIDE OF Y39212 ON THE EAST TAIL TRACK.       ,ATLANTA,8826,20,0,2011,7,0,3,0,31,FULTON,CSX,2011-03-13 00:00:00+00,5951,0,Georgia,,Train operation - Human Factors,General Switching Rules,0,Clear,10626,Other,0,Dark,13,0,AM,11-Mar,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E610000098F6CDFDD54554C0EFE4D3635B0A4040,78,0101000020110F0000922411B1BA3761C1200A1345F8CA4C41,SHOVING NORTH IN S32 W/12 CARS.  6TH CAR R6 WHEEL FLANGE RODE UP ON HILLTOP SWITCH DERAILING WHEELS OF 3RD TRUCKS.      ,SAVANNAH,25426,10,0,2011,5,0,2,0,31,CHATHAM,GIMY,2011-05-05 00:00:00+00,5804,0,Georgia,,Mechanical and Electrical Failures,Truck Components,5,Clear,25426,Derailment,0,Day,5,0,PM,11-May,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,72,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,"58AG104 PULLING NORTH ON NS OWNED AND MAINTAINED TRACK WITH 4 UNITS, 79 LOADS, 0 EMPTIES, 11, 280 TO NS.  DERAILED 65TH THROUGH 68TH HEAD CARS.      ",ATLANTA,28200,20,0,2013,5,0,7,11280,31,FULTON,NS,2013-07-05 00:00:00+00,5011,0,Georgia,GEORGIA,Train operation - Human Factors,General Switching Rules,5,Cloudy,51200,Derailment,0,Dusk,5,0,PM,13-Jul,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000002A745E6397E854C0D9EE1EA0FBAA3F40,85,0101000020110F000089514F20F5C161C140ADBA0E3A614C41,"295 - 4'55"" 63Q - 4'15"" 152 - 3'00"" 321 - 3'45"" TRAIN 295G3621 TRAVELING SOUTH ON GSF MAIN TRACK WIT H 2 UNITS, 39 LOADS, 0 EMPTIES, 4784 TONS, CUPIED TRACTOR RIG WITH CAR HAULER TRAINS HUNG ON CROSSIN G.     ",SYCAMORE,50000,25,0,2012,37,0,10,5110,31,TURNER,NS,2012-06-23 00:00:00+00,2517,0,Georgia,GEORGIA,Miscellaneous Causes Not Otherwise Listed,Loading Procedures,37,Clear,160000,Hwy-rail crossing,0,Day,23,0,AM,12-Jun,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000DECA129D658F54C0BCD23252EF4D3F40,60,0101000020110F00006515EF64347661C10311947F8E044C41,Q10205 STRUCK A TRACTOR TRAILER LOAD OF MULCH AT FLOYD DRIVE CROSSING. NO INJURIES REPORTED.       ,BLACKSHEAR,13020,28,0,2013,42,0,5,3720,31,PIERCE,CSX,2013-03-05 00:00:00+00,5399,0,Georgia,JESUP,Miscellaneous Causes Not Otherwise Listed,Loading Procedures,42,Cloudy,13220,Hwy-rail crossing,0,Day,5,0,PM,13-Mar,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000EE073C30800D55C060234910AEF84040,43,0101000020110F000002DFC7FE4DE161C1683626D4C2AD4E41,NS TRAIN 237P425 STRUCK TRAILER TRAILER STUCK ON TRACK.  DRIVER'S AGE UNKNOWN.       ,NORCROSS,6000,35,0,2013,43,0,11,3416,31,GWINNETT,NS,2013-11-26 00:00:00+00,8421,0,Georgia,PIEDMONT,Miscellaneous Causes Not Otherwise Listed,Loading Procedures,43,Rain,16000,Hwy-rail crossing,0,Day,26,0,AM,13-Nov,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000008D5DA27A6B7E54C03BE3FBE252BD4040,60,0101000020110F0000A9CB8938C96761C15F6AC0B88E344E41,"Y39018 SWITCHING A LIST OF A20 ON EAST END OF YARD. FOREMAN KICKED 8 CARS TO TRACK A18 (ON THE HIGH SIDE) THEN LINED THE FIELD SWITCH TO KICK CARS TO THE LOW SIDE. FOREMAN KICKED 6 CARS TO THE LOW SID E LEAD TO HOLD OUT TO CLASS AFTER THEY FINISHED SWITCHING ON THE HIGH SIDE. HE THEN WENT BACK TO THE HIGH SIDE TO KICK 4 MORE CARS. HE THEN PROCEEDED TO LINE UP FOR TRACK A13 FOR 2 LOADED GONDOLAS. HE CHECKED THE CLEARANCE OF THE 6 CARS ON THE LEAD AND DETERMINED THEM TO BE CLEAR. HE PROCEEDED TO WA LK BACK TO HIS CUT TO KICK THE 2 GONDOLAS. WHILE IN THE PROCESS OF KICKING THE 2 GONDOLAS THE CUT OF 6 CARS STARTED ROLLING. THE CARS CAME INTO THE FOUL RESULTING IN THE FIRST GONDOLA, CSXT 486613 TO SIDESWIPE UTLX 210060. NEITHER CAR DERAILED.",AUGUSTA,12953,40,0,2011,4,0,12,0,31,RICHMOND,CSX,2011-04-22 00:00:00+00,8674,0,Georgia,,Train operation - Human Factors,"Brakes, Use of",4,Cloudy,12953,Other,0,Dark,22,0,AM,11-Apr,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000520E6613602355C049D3A0681ECA4040,37,0101000020110F00001D9438FBE1F361C143A2531BA14E4E41,A71329 WAS PULING 20 LOADS ON EXEL LEAD AT 9 MPH WHEN THE 17-19 CARS DERAILED DUE TO IRREGULAR CROSS LEVEL AT A JOINT.      ,UNION CITY,94798,0,0,2011,9,0,10,2000,31,FULTON,CSX,2011-11-29 00:00:00+00,6938,0,Georgia,,"Rack, Roadbed and Structures", Track Geometry,9,Rain,95598,Derailment,0,Day,29,0,AM,11-Nov,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000008D5DA27A6B7E54C03BE3FBE252BD4040,77,0101000020110F0000A9CB8938C96761C15F6AC0B88E344E41,"TRAIN 192P006 PULLING  NORTH ON NS OWNED AND MAINTAINED TRACK WITH 2 UNITS, 65 LOADS, 9 EMPTIES, 844 1 TONS, DERAILED BOTTOM SEVEN CARS.      ",AUGUSTA,0,40,0,2012,9,0,6,5110,31,RICHMOND,NS,2012-06-07 00:00:00+00,6836,0,Georgia,GEORGIA,"Rack, Roadbed and Structures","Rail, Joint Bar and Rail Anchoring",9,Clear,24804,Derailment,0,Dawn,7,0,AM,12-Jun,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,35,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,"Q12911 PULLED THRU BLVD #1 THRU RAMP 4. Q12911 MADE A CUT ON THE HEAD 15 CARS, LINED SWITCHES INVOLV ED IN THE MOVE AND STARTED TO SHOVE HULSEY LEAD. WHILE SHOVING THE ENGINEER FAILED TO COMPLY WITH RU LE 421 MAKING A COUPLING IN THE EXCESS OF 7MPH DERAILING 3 CARS.     ",ATLANTA,120779,0,0,2010,7,0,12,2235,31,FULTON,CSX,2010-02-13 00:00:00+00,5439,0,Georgia,,Train operation - Human Factors,Speed,7,Clear,122779,Derailment,0,Day,13,0,PM,10-Feb,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000227024D0601855C0C66471FF912B4140,48,0101000020110F0000D55B52FA8AEA61C16A34B04A34164F41,TRAIN WAS PULLING FOUR LOADED RAIL CARS AND TWO EMPTY RAIL CARS FROM SIDE TRACK WHEN DEFECTIVE CROSS -TIE COLLAPSED CAUSING 90LB. RAIL TO BREAK UNDER THE WEIGHT OF LOADED RAIL CAR (POSITION TWO IN TRAI N BEHIND LOCOMOTIVES).     ,BALL GROUND,476,10,0,2012,5,0,9,550,31,CHEROKEE,GNRR,2012-01-19 00:00:00+00,8401,0,Georgia,SYSTEM,"Rack, Roadbed and Structures","Rail, Joint Bar and Rail Anchoring",5,Clear,12576,Derailment,0,Day,19,0,AM,12-Jan,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,43,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,DURING NORMAL HUMP OPERATIONS THE AUTOMATIC PRO YARD SYSTEM LINED CGEX 1086 INTO TRACK C26 WHICH WAS BEING FOULED BY CRYX 3077 IN TRACK C27 RESULTING IN DAMAGE TO BOTH CARS. NOTHING DERAILED.      ,ATLANTA,2868,47,0,2012,9,0,3,0,31,FULTON,CSX,2012-02-11 00:00:00+00,7400,0,Georgia,ATLANTA TERMINAL,Signal and Communication,Signal and Communication,9,Cloudy,59207,Other,0,Dark,11,0,AM,12-Feb,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000004354E1CFF09654C0F8E0B54B1B363F40,78,0101000020110F000073E6CD8F9C7C61C116324E01E2EC4B41,"REMOTE CONTROL HUMP JOB, Y19827, WENT TO TRACK B46 TO PULL 10 CARS FOR REHUMP, AFTER MAKING TWO COUP LINGS IN TRACK, RCOF THEN SHOVED BACK 23 FEET, STOPPED MOVEMENT, THEN SHOVED BACK AN ADDITIONAL 36 F EET AT A MAXIMUM SPEED OF 1.1 MPH ROLLING OFF CARS THAT WERE REMAINING IN B46.  CUT OF CARS ROLLED O UT OF THE WEST END OF B46 THROUGH EXIT RETARDER STRIKING CUT OF CARS IN B47 FOULING THE WEST END OF B46. CUT OF CARS IN B47 HAD PREVIOUSLY ROLLED OUT IN FOUL DURING NORMAL HUMPING OPERATIONS.   ",WAYCROSS,41153,15,0,2011,1,0,9,0,31,PIERCE,CSX,2011-03-27 00:00:00+00,5985,0,Georgia,,Signal and Communication,Signal and Communication,1,Clear,55203,Other,0,Day,27,0,AM,11-Mar,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F3AB394030E754C0EAD0E97937D04040,93,0101000020110F000052C05D1CC4C061C133A45CBE105B4E41,Q19710 DERAILED 8 CARS ON MAINLINE AT YYG 111. TRAIN ENTERED 25 MPH SPEED RESTRICTION AT 30 MPH. ENG INEER SLOWED TRAIN TO 25 MPH OR LESS USING DYNAMIC BRAKING. 35TH CAR IN TRAIN DERAILED WHEN MOVING T HRU SPEED RESTRICTION AT 25 MPH.     ,RUTLEDGE,590491,35,0,2010,25,0,3,7898,31,MORGAN,CSX,2010-06-10 00:00:00+00,8526,0,Georgia,,Train operation - Human Factors,Speed,25,Cloudy,690491,Derailment,0,Day,10,0,PM,10-Jun,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000753A90F5D4F454C0ED7DAA0A0D264140,39,0101000020110F0000475E17785ACC61C10EEFB45BDA0A4F41,"WHILE SHOVING SOUTH WITH 3 UNITS, LOCAL P45P404 DERAILED THE F-END OF NS 3438.       ",GAINESVILLE,11981,7,0,2013,4,0,9,0,31,HALL,NS,2013-01-04 00:00:00+00,9180,0,Georgia,PIEDMONT,"Rack, Roadbed and Structures","Frogs, Switches and Track Appliances",4,Clear,11981,Derailment,0,Day,4,0,AM,13-Jan,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000004354E1CFF09654C0F8E0B54B1B363F40,52,0101000020110F000073E6CD8F9C7C61C116324E01E2EC4B41,"DURING NORMAL HUMPING OPERATIONS, GACX 7412 (LOAD OF SUGAR) HUMPED AS A SINGLER CAR CUT TO TRACK B16 WITH CONTAMINATED WHEELS RESULTING IN SEVERE OVERSPEED EXITING GROUP RETARDER AT 16.9 MPH. GACX 741 2 WAS FOLLOWED BY TCMX 350467 SINGLE CAR CUT TO TRACK B19 RESULTING IN SEVERE OVERSPEED EXITING GROU P RETARDER AT 16.6 MPH STRIKING DBCX 837 (EMPTY TANK) STANDING IN B19 CAUSING DBCX 837 TO STRIKE TTG X 988560 (LOADED AUTO). TCMX 350467 WAS THEN FOLLOWED BY A TWO CAR CUT TO B19 GACX 8070 (LOAD OF SUG AR) AND TCMX 350490 (LOAD OF SUGAR) OVERSPEED EXITING GROUP RETARDER AT 13.9 MPH STRIKING TCMX 35046 7. DAMAGE TO EQUIPMENT, NO DERAILMENT. CAR DEPARTMENT INBOUND INSPECTION IN RECEIVING YARD DID NOT I DENTIFY CONTAMINATED WHEELS.",WAYCROSS,0,0,0,2011,16,0,7,0,31,PIERCE,CSX,2011-01-05 00:00:00+00,5693,0,Georgia,,Miscellaneous Causes Not Otherwise Listed,Loading Procedures,16,Rain,26107,Other,0,Dawn,5,0,AM,11-Jan,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000008A558330B75F54C011CEA78E55263F40,75,0101000020110F00005A7A7779B54D61C1324A07B739DD4B41,PULLING A CUT OF 14 LOADED GRAIN HOPPERS CONDUCTOR HEARD A LOUD POP (BROKEN RAIL). CAR CONDUCTOR WAS RIDING DERAILED AND SIDE SWIPED AN EMPTY TANK CAR ON THE NEXT TRACK.      ,BRUNSWICK,4500,20,0,2010,5,0,10,1400,31,GLYNN,GITM,2010-11-08 00:00:00+00,8618,0,Georgia,,"Rack, Roadbed and Structures","Rail, Joint Bar and Rail Anchoring",5,Clear,9500,Derailment,0,Day,8,0,AM,10-Nov,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,65,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,DURING NORMAL HUMPING OPERATION CAR TILX 270121 WENT TO TRACK 22 AND CAR NCIX 566 WENT TO TRACK 23. TILX 270121 SHOWED CLEAR BUT FAILED TO CLEAR AND THE AUTOMATED SYSTEM LINED NCIX 566 TO TRACK 23 CAU SING A SIDESWIPE WHEN NCIX 566 HIT TILX 270121 AS IT WAS GOING INTO 23 TRACK.     ,ATLANTA,20610,48,0,2013,4,0,6,0,31,FULTON,CSX,2013-01-10 00:00:00+00,7094,0,Georgia,ATLANTA TERMINAL,Signal and Communication,Signal and Communication,4,Rain,49672,Other,0,Dark,10,0,PM,13-Jan,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000DECA129D658F54C0BCD23252EF4D3F40,55,0101000020110F00006515EF64347661C10311947F8E044C41,Q69017 TRAVELING NORTH BOUND WAYCROSS TO SAVANNAH. APPROACHED GRADY ST. STRUCK TRACTOR TRAILER HUNG ON CROSSING. PROTECTION ALSO AT THE XING INCLUDE: PAVEMENT MARKINGS (STOPLINES AND RRXING SYMBOLS) A ND ADVANCE WARNING.     ,BLACKSHEAR,2565,10,0,2011,44,0,1,8533,31,PIERCE,CSX,2011-05-18 00:00:00+00,6792,0,Georgia,,Miscellaneous Causes Not Otherwise Listed,Loading Procedures,44,Clear,10565,Hwy-rail crossing,0,Dark,18,0,AM,11-May,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
